source_id,radial_velocity,radial_velocity_error,phot_bp_mean_mag
668434350667648,36.991894,1.8512118,13.876217
692593541920128,44.84997,4.635904,13.759139
696132594968448,-49.224735,4.6492476,15.396133
712659629226240,-11.389185,4.516487,14.401637
731316967137024,-10.697569,11.650057,14.544735
732961938874240,-49.77798,6.233674,14.737063
774713316667136,-11.927475,0.1785174,11.107048
801479552878976,-3.8894174,1.0723659,11.90132
832094079714048,8.573131,4.8067374,16.369574
846593889254400,67.706764,2.3597064,13.627541
875627868166144,-19.522062,1.8944827,13.104657
908303979331840,5.3265777,2.5876741,13.056996
914072119821824,29.390482,1.7568878,13.286872
935207654459392,40.98469,2.195685,13.587894
940155456757120,-0.7050421,4.187458,14.2795315
940189816495360,-10.709041,3.716769,13.621401
945103259100928,17.241508,0.78179663,11.57459
958671060221568,-6.8537946,0.19927742,11.08309
978191687136896,36.968338,4.8665757,14.252038
990011437273472,-32.895016,10.640306,14.6916
1009149811510784,5.6157203,1.0282061,13.008294
1011791215735424,6.60331,2.0590801,13.021203
1014539994801664,80.07454,6.738046,13.894461
1014883592186240,18.446703,2.3656347,13.515987
1017529292039040,58.02592,3.2104769,13.495588
1029387697446912,6.549042,2.9933681,13.190913
1037977632022016,-30.17577,2.5700037,14.134128
1048045035354496,-20.123255,0.8839852,11.8316555
1053057261998720,26.02447,2.4777188,14.00978
1072126916297344,-30.602894,7.590823,14.681428
1077113373959040,-6.471917,6.6623626,14.895367
1145832850853248,62.609566,4.1179833,12.924472
1172667806529664,-19.697142,8.755708,14.7895565
1186991522234368,-7.42912,0.4582289,12.432648
1205309557931264,-14.99577,8.50313,14.700457
1256088955520256,11.969368,2.763782,12.474425
1258635871859328,11.108444,2.6901925,13.310988
1262381083342848,21.402529,6.093942,15.07975
1270039009814528,-41.149986,0.8586458,12.485733
1305605634112768,20.049068,5.8512287,15.134348
1335739124650880,-10.904741,6.294253,15.106827
1337250953134592,-12.635873,7.6573906,14.67386
1385251507637632,41.660847,5.32163,14.988036
1397517934188032,-2.8233144,10.261801,14.824676
1425108804201472,-5.9830213,3.937051,14.303273
1428785296198272,-14.995873,0.14550287,8.844477
1430984319458816,16.255232,4.548639,15.137568
1431602794746368,-2.3785486,3.692199,14.651156
1448331691692160,-0.21089368,3.9244277,13.016987
1450260132706944,70.17386,2.6731067,13.9585085
1470016982256256,56.56214,6.9402146,14.691116
1496370901521664,-13.294906,9.676341,13.858147
1504716022924544,35.597664,0.2919262,8.730948
1507125499619968,-18.762272,1.5564073,13.6487665
1510973790317440,45.087376,13.366805,14.623066
1511489186391040,58.40892,0.13280027,9.614525
1512966655182464,-13.322827,1.0220686,
1512966655182592,-16.136133,0.20510821,9.355019
1515642419164800,58.403088,0.36055765,11.652046
1529008358208256,26.228695,0.8667398,12.561165
1538186703096960,38.219864,7.7377677,14.788577
1556603522895232,-4.8125095,4.145451,15.322528
1571446929877632,65.341934,7.1979423,14.842253
1572065405166464,53.749233,2.747728,13.353173
1634737567930240,35.867092,0.8428392,13.088823
1635046805578752,30.022255,3.7269585,14.59359
1678099557708544,8.678796,13.456867,15.082072
1678821112213248,59.526554,12.699658,14.932917
1683494036091904,35.431232,3.112463,12.530542
1694901469824896,-33.260475,7.0743117,13.91432
1703113447287808,3.731789,4.6518316,15.226041
1740187604964608,35.651463,3.2223225,13.905972
1759115525764736,10.148721,1.939283,13.804829
1787294806222848,-8.491685,3.4518423,14.781884
1790077945031936,42.724495,6.994603,14.650077
1803920624597376,15.368139,1.0159513,13.03148
1818493448656384,9.674356,1.5892403,13.406701
1824368963933056,10.766317,2.2674925,13.416557
1849722155332608,-46.16554,1.935166,13.236333
1854296296158720,42.43718,2.4247906,14.047552
1868727386296320,37.339783,4.2220173,13.420663
1888381156601728,5.1901174,8.003173,14.805989
1906385659482240,-17.508322,1.9587333,13.483144
1909649834662528,14.642256,3.3398705,12.990576
1942154147141376,28.577919,5.438869,14.561799
1960227369489792,-15.970153,3.9657211,14.428726
1983965653133952,-41.14173,1.3635646,12.354217
2003486280157184,1.7874547,5.337444,15.044969
2023758525827456,64.554115,11.018103,14.398171
2027331938612096,-10.893458,3.6953619,14.445135
2037120168910592,-9.993915,0.67159843,12.663643
2040560437869312,11.6135235,4.5242443,14.111356
2048493242810496,-53.52728,1.5102135,13.858531
2048909854253440,53.52156,5.922177,14.472906
2050181164601088,47.534336,0.17161116,8.820401
2068456249768576,-39.363895,5.543755,14.071874
2090549561532416,181.84998,5.0163794,15.350785
2106977812079616,76.22651,2.6385834,14.208109
2116495459971200,-34.86205,1.126566,12.877035
2149034132195712,5.584027,2.0327363,13.091397
2159204614745856,-31.436695,5.656823,14.31561
2172707992094720,-23.67664,2.7268643,11.267495
2183565669193088,-3.346213,10.812367,15.12386
2196931607455616,-0.7596371,6.236088,15.289863
2226274823994624,19.284466,8.544225,16.314068
2254655967659392,-25.382446,3.9161382,14.345238
2261145662931328,15.260762,1.3044611,13.728997
2287641316469888,2.0943959,1.1909202,13.184613
2309425390592512,-4.069227,4.698061,14.834933
2330006873844096,-21.083624,2.6661403,13.599316
2331175104944128,27.508512,3.4832175,14.96445
2333786445052160,65.45485,2.78457,13.822772
2362442466842880,37.813435,4.908119,14.257769
2449956720490752,58.701626,5.4199023,14.835398
2452361902171264,118.03639,5.5670447,14.533291
2463631896390912,-7.633066,3.7833047,14.738939
2479815333138432,47.865063,4.5642333,14.664526
2481121003164160,24.293272,8.628661,14.7748575
2484728775686784,17.399363,6.25132,15.471393
2493318710310144,12.566856,8.399168,16.423176
2494899258240768,50.563053,7.294289,15.377974
2508059038060544,56.424797,5.0754704,15.526866
2509089830206464,-1.1723843,11.2117195,15.3696785
2515102784415104,55.463024,6.4350677,15.414967
2519187297665664,35.28234,1.1630336,12.918503
2530117990087808,114.44484,9.292994,15.080544
2548844047522816,59.96953,0.7105109,12.284629
2550527674210688,8.067802,1.4478025,
2551764625444736,-11.2966795,6.428589,14.006016
2558327335281024,10.713983,2.6743329,14.062356
2560491998831616,-16.970287,10.263179,15.7005625
2579218056222592,-44.61874,9.749685,15.18212
2630134893353728,0.35123497,6.4268284,15.376005
2647697014755456,23.33197,4.420133,14.354292
2662712220423936,24.362684,6.7250667,14.643232
2686179921797504,-6.1524286,1.5570339,13.286245
2691436961766144,57.96286,0.36131796,11.56849
2691814918863488,-56.48864,3.034118,14.610051
2733699439906688,-40.397633,3.9680793,13.46217
2738956479910912,48.99759,7.693414,14.342596
2743281511301760,71.34344,0.74037254,12.171666
2753628088174976,-19.782127,2.5146024,14.53612
2754074764773376,62.44807,6.977185,14.752283
2761084151394944,18.770864,0.25629306,9.297513
2762252382467072,-23.671297,4.7324376,14.157694
2766994026358528,-15.4049,8.844237,15.737029
2778637682350208,-24.042406,3.635133,14.110965
2791148922440064,31.219347,4.8616934,14.531616
2805476933320064,25.20082,4.581356,14.085041
2825817898460032,24.996174,3.8587956,12.4428425
2850385111389440,29.04592,5.0604744,14.217205
2858356570681856,-44.01476,8.300721,14.544779
2858700168065280,2.470307,6.0848036,14.522512
2868355254553600,43.190598,5.5671773,15.688836
2879041133347968,-28.47229,4.240742,13.960379
2894296856995584,64.38374,3.7357926,14.320621
2911511085886080,-95.928444,4.5196695,15.097737
2912954194896512,-38.667202,2.1582873,13.318523
2920925654221824,-61.48952,2.131815,13.266757
2954014082254208,-10.059382,11.7371435,14.582203
2991741075043072,39.270695,3.0091567,13.998458
2995039609923712,24.337702,7.1811986,15.497082
2997994547422976,-4.3309364,5.589919,15.351025
3010638931106688,5.038685,8.035756,14.9769125
3013044112798720,19.323215,8.384056,14.898248
3014933898403712,26.782557,8.195729,15.275828
3029704290473984,17.400236,1.9543667,13.223539
3036271295907584,4.5270357,2.4825475,14.140909
3095748003005056,22.135954,3.1361299,15.075846
3130760576466432,-1.421002,4.9695225,15.333785
3131035454371456,-35.094543,2.6653297,13.714102
3142752125363584,18.778362,0.76594275,10.608944
3152475931105792,49.574978,0.4181242,11.0772085
3168143971785600,32.15374,7.939144,15.711225
3188588016113280,-18.518818,5.863029,15.754859
3193673257375360,17.213375,4.234343,14.24614
3302318750117760,66.13202,5.166554,14.578107
3330047058945024,-25.830639,8.994917,15.852451
3341557571314944,31.572186,2.9559367,14.668843
3346299215237760,-33.671642,9.560324,14.562143
3352827565523200,-23.688032,0.4804508,12.453106
3355610704321408,-12.399754,2.107403,13.765278
3356366618572288,11.376336,4.835307,15.208819
3368083289327872,48.827713,5.829716,14.447508
3373546487724928,47.117016,4.961501,14.497518
3380349716016256,47.64022,3.8907053,14.61283
3380482859644288,-12.585371,1.5719591,13.260986
3383579531396224,23.944317,10.425917,14.685859
3385125719649024,75.20872,5.6869683,14.839133
3417045916578432,34.747475,3.2814696,13.498991
3426529204364928,-20.789,2.9217768,14.629819
3438555112765056,5.661661,0.96756244,12.455486
3472983570586368,33.495903,1.6332179,13.213475
3479237042399104,14.501287,0.42465273,12.597251
3509026936127360,44.219166,4.470805,14.973156
3520606167962752,5.7886443,3.6551764,14.548898
3521254707434368,-6.357151,1.9083313,14.286406
3537098842377728,10.624363,2.5328665,14.054571
3575719188288512,8.361908,3.9752967,14.145698
3597842564381312,-14.272983,2.6493418,13.602081
3597911283858432,-5.435935,1.5283866,13.43685
3629663977524096,-36.35198,5.651361,15.002465
3702467967584768,-15.737156,0.50357515,12.852045
4711579935744,15.956611,5.5547466,14.619662
14263587225600,1.3500204,4.827039,15.317138
37318971664640,-0.47415933,4.21282,14.226384
45664092292480,-28.143593,0.9293549,11.897364
90095529740416,-29.168821,1.6336668,14.265713
99235220140032,-28.537172,5.7094955,14.772846
139363098967552,9.235984,1.7145901,11.883461
141566417699200,-8.06062,0.3858779,12.45653
151079769611904,-10.514821,0.4821645,12.238979
183618441843072,27.79133,0.5966333,13.156422
200699527391616,-11.763605,2.955709,14.179527
216917323889664,-13.614632,3.6790037,15.397498
230729938710144,-9.141583,5.413849,13.810054
238387865065600,28.574738,8.42005,12.000148
251204047475328,37.16668,1.8878067,13.009279
276290951765888,-32.97481,5.684788,14.90287
288832256435328,18.539057,4.446391,13.985256
301614079110400,-1.342983,2.4507349,13.305902
301648438848128,-40.76796,0.7664468,12.407692
307077277479552,0.22497886,2.1544359,12.932007
350473627042432,13.489056,3.6387002,15.5167055
351641858319232,47.5675,5.7675004,14.151302
365488832700288,74.346924,4.052997,14.312867
365557552176512,13.023753,5.0686097,14.284415
377446021630848,109.51736,8.299495,15.115282
380362303734272,-12.728054,6.545626,15.049567
382050226587776,23.240637,5.359353,15.686271
389162692454528,-17.058746,1.5411217,13.967089
404551560076672,8.88485,11.265325,15.556535
428195355206400,43.15147,5.8486223,14.523436
470801430790272,14.469086,0.21353084,11.266654
471763503464960,38.105366,5.5791063,9.323771
487603342811648,15.819791,6.2550597,14.928639
495128125507072,-12.369689,4.5589876,15.960557
497327148765824,27.959023,5.7821712,15.776139
545568221412736,-32.19778,1.8814652,13.113782
552611967772416,33.026363,1.4893868,13.7774105
554329954689152,7.0264435,3.103634,15.345429
567524094320384,-8.913987,2.1084414,13.223742
582882897366528,-55.782864,0.5737417,11.393236
587693260736128,-13.252275,5.3175316,15.390047
619609161997696,37.23185,12.978617,16.164698
621125286183808,36.783188,2.769938,13.285635
626446749930240,-18.685246,3.417992,14.255515
653217281764352,-16.87543,8.537161,15.029533
655107067371520,-30.165735,0.27412954,11.404954
668674868386304,39.161636,1.1086156,12.048083
674004923466624,41.88974,0.1892848,10.49251
686335774359040,10.299864,1.1356618,11.845584
698056740341120,35.40371,9.731655,14.374385
715408408294528,-73.16134,2.4370985,13.465908
720283195419008,9.468993,1.1186986,11.906769
729461541233408,-2.2055752,0.5810686,12.665123
776500023058048,5.7697,4.4214897,14.033032
782684775960576,19.325699,8.043677,15.575214
783406330464000,-36.807514,4.7134986,14.671928
802613424204928,25.53486,4.5071063,14.819317
803884734522752,37.570026,6.6831403,15.640117
806457420009984,-23.182364,0.2646491,12.182584
821923597189376,-32.801525,3.9037023,13.778641
822816950350848,-65.590416,16.542631,14.486067
842917397288832,36.920692,3.5375776,13.92858
849170869633920,-28.293043,2.7663257,13.768643
856317695200000,-11.721753,4.302585,15.437186
882946492455168,-41.189804,4.239808,12.514097
918027785276288,44.604656,6.831966,14.956768
929740161018880,23.45531,2.7576177,14.401443
954238653974656,40.038456,3.7449903,13.469208
971938214756736,41.536068,4.1429176,13.972273
977367053416320,26.609377,5.468913,14.527715
990629912562176,-0.8963884,2.144219,12.814425
1046430127118464,9.615529,2.8913522,13.175632
1054092349300608,-21.990156,6.3456874,15.891422
1072990205379968,-45.18281,1.5208424,11.522432
1076013862365312,-2.6028135,1.0076987,13.351886
1079930872540672,-13.198764,5.251885,15.216071
1086493582532352,-16.323503,10.046029,14.943511
1097072086847360,-12.771818,4.62429,15.021814
1122502588353024,-35.397427,7.0584984,16.023788
1125835482969472,88.988556,9.621321,15.007666
1142328157531520,48.711792,9.267597,15.092222
1158889551425792,36.63312,5.614045,14.771217
1168609062209280,3.2521122,0.8797861,12.210894
1231216800651520,-61.38046,3.1841388,14.427453
1251798283930368,49.640415,9.863693,15.622851
1258223555001600,52.315132,2.5226111,13.46184
1269218671196928,-3.8604124,7.5795507,14.610291
1284126502542208,37.357986,0.93286073,12.369054
1287704210405760,54.14589,3.6040149,15.355897
1290349910261888,19.961304,2.6088512,12.928664
1291994882124928,11.940671,2.3527882,13.530252
1293167408835328,-26.927668,13.64421,14.966075
1332749827418496,20.833826,4.4314203,14.294885
1369823985066112,-23.45537,6.1198306,14.00359
1373088160235776,-50.193153,9.093794,14.885576
1402564520196608,-28.752516,1.5479758,12.426633
1414491645084672,19.342728,5.8572907,14.071569
1417515302058752,-74.408714,8.717539,14.837741
1424112371816832,-13.087208,3.7158585,14.651939
1430537642862848,49.63579,6.77648,14.88715
1446446201774976,18.641031,4.625372,14.046573
1461564486586112,45.84659,6.430823,14.998161
1468780031861120,26.999035,0.44521382,11.222689
1481630573805312,52.791977,6.818111,15.384583
1491251299913216,10.1141405,4.5064435,13.152673
1492930632664576,17.540949,1.3812773,12.680464
1540694963998080,35.872055,8.147597,14.4008465
1568560711879680,92.81538,8.972967,14.953535
1602950514349184,-21.150719,3.2304504,13.61025
1654185179843584,49.22687,2.6425862,13.155222
1691328057034368,-18.74418,4.825738,16.855453
1706716924498048,-27.52497,2.5283887,12.9217415
1738126020668416,1.2198918,3.1006672,14.390884
1744310773578880,-28.875898,0.58794093,11.875291
1752518456000128,-46.33426,6.63383,14.837064
1778425698347392,10.583848,5.422039,12.479442
1795575503194624,-11.008825,3.3362815,13.77587
1810831227014528,31.380083,1.856521,13.093336
1810899946493952,26.725557,5.345805,14.732066
1825807778040576,-13.2615385,2.1827443,12.830503
1826464907955968,18.722933,2.7566779,13.908035
1832890179193344,50.545444,7.9764323,16.026663
1837356945147008,-3.8002536,4.044483,14.505398
1848695658811392,-53.064213,4.010896,14.461875
1855808124645504,-14.097128,7.7835226,14.585343
1865184037595648,4.3860064,5.837572,14.43495
1870582812172800,30.177896,3.9228334,13.86445
1900888101388672,29.501545,13.834775,14.435724
1918239769218688,41.128983,5.3054876,14.225547
1927207660923264,42.67183,5.8292403,15.47822
1983454552725376,-26.761148,9.130974,15.208306
2002558567225728,11.995424,18.86286,15.001371
2002764725654656,-68.9066,5.5041213,15.016171
2023758525307008,153.43384,8.181651,
2031180229273216,-17.873137,0.49561846,12.285803
2071312403659392,43.878635,6.3133135,14.635081
2076981760522112,40.703167,4.308847,14.62481
2091580354222080,-23.267124,1.6853796,12.605361
2112131773198592,-15.099696,0.7300827,13.128139
2120824787003520,-2.3348768,6.6996336,13.981174
2131132708492032,10.746287,0.79726297,13.325035
2143708371996416,3.550576,6.8822355,14.491066
2146903828420224,-65.67522,7.0248547,14.493264
2154531690333312,-16.197168,3.2062376,14.225746
2186967283294592,-13.176598,1.2014824,13.457743
2189235026022656,-42.356194,10.06667,15.133931
2244829082709632,66.6318,3.8491457,15.560854
2261149958207104,18.218567,1.2094841,9.759924
2274722054816000,43.795666,6.0958943,15.1212845
2290699333180032,-29.920729,2.6317174,13.35843
2301724513909248,92.71618,3.6435053,13.634789
2328185807675136,94.89856,14.233254,14.867052
2331175104944384,-4.9819226,4.321783,14.472917
2333885229022976,10.503691,0.86887574,12.027691
2337394217583744,-16.881086,2.380245,13.544501
2340520953748480,-23.192165,3.560328,13.9230995
2343475891246848,13.0329075,6.849395,14.696726
2349420126012032,-5.3995447,1.4767116,7.578615
2353371495893888,-38.196754,6.6641207,14.447544
2354642806242432,-5.434746,2.9021387,15.092884
2365049511357312,21.615768,0.29058737,12.658412
2372441150698624,79.45712,3.7202237,14.580558
2387628155053952,14.093291,10.575791,15.721763
2422812527243520,-13.927743,7.340969,13.398636
2435559990170496,-27.917389,2.452833,13.447029
2460573879632128,38.02814,6.560717,14.864798
2472840306263040,-35.1145,5.921889,15.056351
2513316078025600,0.60904497,4.91664,14.548275
2526613296772096,-35.90705,3.0091367,14.111068
2534619115848320,6.971744,0.37180835,11.739448
2546331490976128,-4.0347147,0.84695035,12.255945
2549015846215424,51.975826,0.21051382,11.436825
2566470593266048,-17.055065,0.29609162,11.120276
2566638096454912,25.3182,2.8028667,13.796985
2567325291221632,-63.031185,2.7970963,13.1729355
2573235166223232,45.518078,2.6716065,12.453105
2662437342491776,-40.581203,4.8874316,14.562331
2705524454458496,-2.1614504,1.914346,13.506908
2707998355615360,40.27067,1.0724276,12.908882
2713117956168576,-15.925649,1.3351114,12.505692
2716863168147712,-20.44777,5.6544447,15.188814
2724834627441408,59.509315,2.6451366,14.133448
2756136349067648,25.314518,10.18876,15.271323
2764726283624192,36.010513,4.151864,14.931017
2783177463155328,-36.120914,4.959317,14.3281
2791836117209088,-9.460547,7.3155727,14.45202
2797608553272320,-39.166283,6.8439007,15.274084
2802865592608000,50.86214,5.035125,13.646056
2803793306140928,24.725056,5.863785,14.435744
2811318088840320,-34.020306,0.63480806,11.758872
2838187404248064,-0.37069833,9.978352,14.243496
2865778274161792,-20.761576,3.0554936,13.918833
2872718941290496,65.04524,9.991321,14.973932
2878834974742400,21.783552,2.9956903,13.33144
2917004348752384,13.440227,1.588761,8.915595
2919276386751232,-28.537458,2.2410607,13.822578
2929618668019840,24.138977,5.4414163,13.489747
2931130496505728,3.824998,2.3414876,11.181789
2932126928915968,13.09842,5.0408306,14.450127
2935283729557248,86.36279,1.0250545,12.724593
2975553342950656,-17.357199,2.3344848,13.797848
2988854856991872,-47.241528,6.440978,15.642279
2999059699275648,28.778116,3.9830046,14.882479
2999849973294464,-30.15901,2.4872603,13.646918
3003728331282176,-2.3400981,0.37540707,11.925891
3012459997239040,51.526333,3.9593692,14.403742
3013868746519296,14.101898,2.8691041,13.547021
3024584689738880,-2.8996956,4.935235,14.075376
3045136108411008,0.7671449,7.732595,15.716155
3050015191235456,35.45158,6.1981544,15.243338
3054310158023808,1.5622771,0.24153261,12.242753
3061590127949056,-0.9942413,0.2350675,11.993483
3101657878083328,-5.076335,7.0467997,14.905188
3164742357693568,47.624264,11.155286,14.861278
3167491136756480,50.221035,0.7707822,11.871395
3177352381652992,-20.51061,3.1064088,15.609414
3186285913637632,-44.89567,3.3873534,14.256975
3242945122251904,25.2378,5.093446,14.2368965
3261666884076288,-10.012413,6.8199215,14.747419
3335441537950976,28.061575,0.84892875,12.331885
3336575409250816,30.561178,2.4745224,14.02562
3384301085928704,-69.98646,9.194971,16.034073
3405226166560128,9.334628,6.1506286,14.491959
3432301640415232,-51.731346,11.458815,14.691389
3434122706547584,1.5756904,22.09636,15.624861
3436115571343872,-73.98891,7.611533,14.899103
3447626083715200,-29.30801,5.761171,15.4989195
3459961229773568,18.192705,3.2385976,14.4156685
3464698578375424,5.360068,1.4435328,12.316431
3475457471747072,45.656704,3.4868898,14.656298
3500952397614336,26.64937,3.737221,14.848625
3509709835340544,44.453064,0.2850867,12.414546
3509782850393600,10.38656,4.3289113,15.653171
3523939062588032,22.479097,0.537609,12.229405
3536377287876480,17.62048,2.32802,13.92542
3562903005906944,2.3488243,5.4132047,14.977419
3564827151250944,-33.34864,0.32556996,10.749717
3583931165779456,-27.526295,1.1945125,13.601717
3614202095239168,-1.1639245,3.2052748,13.933764
38655544960,41.187176,3.1130338,14.70305
37971806691072,-31.428059,5.940368,14.507772
57385058871680,63.636578,8.31424,14.980015
75527000674304,71.88036,3.5967858,14.061578
83154861954304,-36.509922,0.54667413,13.710026
109440062458624,-10.361539,4.663004,13.008636
120435178731136,44.534794,7.5634336,14.7633505
134999412195456,13.84839,5.6402287,12.451466
174959788042496,-60.949368,1.2239766,12.476493
197366632798208,-32.489574,5.3934093,14.482617
208602267210624,7.8816047,7.1554265,14.990608
209976656293760,55.382828,5.6655326,14.637497
214095530044800,43.805115,0.8364443,13.128712
268727514039552,121.00347,1.3366288,13.087721
275672476500608,84.219604,7.357802,14.589294
317247760081920,23.198011,19.437803,14.953564
317522637988736,10.843952,3.613569,13.636099
322195562381824,8.447871,8.512499,14.615936
336351774585216,-20.409481,6.7533336,14.718302
338001042024448,29.042088,6.000898,14.72521
338585157574912,41.966526,4.7028503,14.281043
346586681148160,-33.86981,1.7816998,12.089146
367206819615616,18.347672,0.7061332,11.291766
380190505042560,13.8051405,0.42921916,11.797358
388063180827520,26.457554,1.4282672,13.722509
389368850883712,25.058167,1.047591,12.707242
428191059544064,38.77194,2.6325908,14.169995
445547023045376,13.043117,2.4540794,12.432277
457229334111488,14.253165,7.4505706,15.239202
501072360238848,-25.88663,3.724024,13.788633
508975100054016,15.5812435,0.67908335,11.113765
509318697440000,-9.937597,3.7495291,14.498061
541788650185600,17.29525,0.767321,12.846918
547728589432704,-40.405426,0.3100468,11.847445
559002879106432,-1.2577424,0.1888476,10.434259
594595272471808,7.3482985,0.6237778,12.721654
611951236036096,34.33598,4.6388707,14.696616
622667178711296,-8.877525,1.8122879,14.07013
631738149636608,51.466587,1.4035702,12.649519
640946559980032,35.74369,2.0063272,13.155521
661497978703872,-11.897016,0.63790524,11.651854
725471515913344,-31.965656,1.5848387,13.296544
734409343583488,-33.150017,2.2384508,13.583686
745713697532544,26.084053,11.948499,15.384668
746847568868224,-19.280807,12.84022,14.835071
750180463515648,-10.454607,3.7415903,13.840151
764542834123520,-52.72055,6.4345717,15.736668
769043959844096,-26.333136,2.5050375,13.701221
773029689495040,49.48517,1.4040188,12.851861
776637462012800,18.617477,3.2811127,15.122443
795672757061760,16.387432,2.8476398,15.038708
827180637131904,4.089741,3.985977,14.195447
840924532467200,32.448128,2.676934,13.988285
861712174120064,-12.4325075,1.7238152,12.105093
871642138514688,-5.172549,3.6687913,15.103027
894113407389312,-7.814638,0.58770853,11.262049
911082822587008,105.21308,2.7504113,13.048737
988289154696192,9.047023,2.0189817,13.570812
993035094245632,16.867273,0.43903005,11.59451
995749513573120,-21.097364,2.285312,13.807165
998257774470016,-37.649475,2.65815,13.888805
1028494344228608,-8.909657,3.629839,13.925785
1059211950308608,15.676733,5.2614627,11.917799
1064881307132032,-22.22948,19.69484,14.955482
1086699740962944,-35.728737,4.2504125,14.583892
1101641932048512,11.74981,4.5075603,13.607202
1145553677617536,-22.279648,0.41137087,11.34201
1151674006344192,2.8916745,2.7769008,13.265152
1195791910414592,-18.810795,1.6695576,12.531936
1203076174941696,26.16956,6.720472,16.401533
1231113721411584,-1.338891,3.0028362,14.562479
1248637187992064,25.144886,0.33219266,12.34096
1257983036833152,-3.385939,3.9706347,14.575346
1259666664237056,9.333672,7.67967,15.373979
1296362864499712,-29.040108,0.51435566,12.641791
1304368683556224,85.19057,4.024956,14.082725
1313027337626240,17.69776,1.1852208,12.970598
1314195568725504,-37.18073,8.891312,16.339096
1359000667486848,1.6079171,4.4239893,14.704095
1366731608641536,40.223557,3.6237025,15.176063
1384804831005568,19.116398,5.9189124,15.141729
1385178492584704,-6.2498546,4.676243,14.029546
1392913729266560,-12.647005,1.9695845,13.336958
1402908121041792,14.317419,12.432449,
1412460124842496,3.5781555,1.4886211,13.01881
1435073128316160,-83.716034,11.910497,14.638679
1445995229482880,-4.4759846,1.5853667,12.822036
1460014003566464,40.19815,4.403542,13.836305
1464004028049920,25.235678,1.1291292,13.206145
1495713771471104,15.2191105,1.1363957,14.027633
1495752426233472,46.33359,1.2273498,12.461305
1496817578167808,-2.622608,5.8322353,15.033341
1527947501092736,64.6025,6.637896,16.055962
1602916154610432,18.182783,0.57751256,12.0346775
1614053005633024,-16.961254,7.080342,10.008457
1632194947255808,27.710363,3.3649795,14.623966
1661258990849152,71.103264,2.7772636,12.976488
1683180503923840,7.2005944,0.47277603,12.17406
1706716925606656,-23.840601,3.3377593,14.014991
1714830118038272,71.48173,4.3243523,14.0173235
1723866729223040,22.412416,3.4777348,14.742982
1760013173994752,21.354939,7.7177286,15.328385
1800454586039680,2.5495162,17.242785,15.238939
1812721012635392,-13.523602,3.0710588,12.984891
1833543014220288,35.957672,3.6827486,14.232579
1840827278750336,-8.348733,5.2974935,14.809494
1864393763604480,-26.53111,0.9049849,12.361103
1865527634978560,40.290493,2.6303103,13.73936
1872025921178624,-1.162456,0.17575598,9.806252
1878073235128576,1.978723,5.7151504,14.162582
1885013902281856,63.58928,1.419831,13.927467
1894252376241920,3.8618164,3.2236557,14.114922
1897241673479168,-8.374153,2.4621978,14.237861
1919884741634304,-8.603569,8.492074,14.607952
1926589185633664,19.10744,29.0303,14.905364
1939302288855936,23.867487,5.454761,14.777297
1968435051943168,2.4867077,4.872266,12.431802
1995132568101760,1.8190143,1.2289532,12.801946
2021658286646528,-0.31752425,0.5313464,13.057333
2052856928552960,-24.451778,0.36522284,11.822087
2056911377677056,13.11816,1.7948343,12.412755
2073747649813760,-8.142162,6.9376106,16.838411
2078046912407296,-53.62114,3.3631682,14.95234
2101755131848064,-24.36414,5.3865857,16.19186
2142059105287040,3.9303973,3.0740137,14.194326
2151198795715968,8.274813,3.4421077,14.668303
2178446068191104,34.304176,2.2814655,13.615569
2183668748454272,-29.411802,2.790534,15.666826
2189917924918272,36.43376,1.3122292,13.68012
2203112064449664,-21.351133,5.0416565,14.24716
2203421302098048,-8.706073,0.8256343,12.825371
2204799987486208,6.3197064,1.343887,12.245759
2214008397378176,57.436382,9.738025,14.982103
2218264709083520,51.69928,0.54918736,12.069906
2221430100907776,-13.112927,0.4733328,11.149085
2238128933707904,-1.1384455,2.4480553,13.839735
2252388224931968,-17.493032,6.5381904,15.458553
2257915847504384,5.2705307,3.3203144,13.896858
2327326814254464,-46.516552,8.6493225,14.40841
2335431417251328,18.811464,0.54109246,12.920104
2375155570040320,47.76519,6.463906,14.6247425
2397420680601344,37.653202,12.473172,14.580066
2402883878996608,79.49371,2.9804697,14.052056
2412092288843648,103.30811,0.91761166,12.498474
2438755445860224,-2.7406082,5.5275087,14.01635
2445180716897536,-20.172049,6.192745,11.550269
2449849346068736,29.827187,3.427265,14.596656
2453770651442176,42.00632,0.34769678,12.792738
2458611079349504,2.5776703,1.2025671,11.930503
2478544022818048,-37.427303,2.211661,14.279528
2497304439922688,-42.441853,1.904717,14.218475
2503798430511872,-61.02313,2.3469415,13.928429
2508677513347200,24.235504,1.4540768,13.507958
2543861884981632,9.064226,0.83457035,8.102146
2546163987927808,7.2192082,10.084363,14.787368
2560320200139264,55.297356,1.7312332,13.310117
2602823196477056,16.381329,4.2718444,14.765856
2661677132773376,15.229906,8.212709,14.89858
2665525423469696,34.502422,2.9520655,13.346766
2680613644153472,55.34887,2.64778,13.683797
2686832756824704,0.7309463,2.8515296,13.545601
2701676163765888,-0.24689858,5.8640466,14.899889
2709956860742912,33.858017,0.62574965,13.420746
2739708098511744,-25.248589,0.33065304,11.846388
2743938641923840,-35.445408,9.953847,14.686095
2747340256057344,5.442354,6.1225505,14.766459
