source_id,ra,dec,parallax,phot_g_mean_mag,l,b
774472798501120,46.75561090023727,2.134491835812317,12.864794696071058,9.742869,176.4988968726226,-46.15684856999458
1551896238772736,43.62998580035349,2.5526562873232934,15.021317814895193,14.217757,172.78860648225216,-48.041678673791196
2063134785939840,43.695510361432824,3.5693283779171407,14.00023966214637,8.683647,171.8392013453193,-47.24870444328292
2315953740864768,48.23192826339894,3.1015082109869505,10.860764937268168,14.420544,176.96769639944156,-44.4244235624623
3245109785335552,49.18970327565744,5.0182732959179885,10.551570747255665,11.4285,175.9897348952132,-42.40398461922291
3970886243752832,47.90468683305139,5.2350983481731035,15.841714521981414,14.578724,174.54814136078366,-43.15607548443102
4112177783441152,48.42659113929418,5.77152147279707,16.002161403450152,14.997194,174.54082206040565,-42.40935080996767
4769135981110528,42.724095982467844,3.8172498907475694,12.107648337896093,8.897163,170.52437152804146,-47.708637770531546
5384171002266496,43.29235769895554,4.561167587521032,10.073477847923996,11.999053,170.43121361564536,-46.77557423879371
5403691629259136,43.21354566591454,4.773227991692158,13.511587051874724,14.862531,170.14163995555214,-46.667263293473304
6346041813693696,43.16686674308697,5.7157912380214855,21.64484440382548,14.463564,169.2021662765935,-45.98191337212236
6713965892090624,41.884788472913826,6.692885269243983,15.320649830518075,9.96595,166.89108318481357,-46.034943494248864
6882083796479360,44.895518824377874,5.685138962779138,10.024827630290888,11.674638,171.08008380631196,-44.87597201675604
6989290475763456,45.153526828148586,5.985359407396669,30.32189207190648,7.8996253,171.06791713997404,-44.481082959876744
8181156785011072,42.775575338435665,6.816366985116883,12.322615850124013,14.948664,167.76706512273034,-45.3840819105483
8352616174720896,44.11350021590353,7.780295299086695,15.799387656666925,9.784803,168.34470634424102,-43.79628786158115
8777336900638080,44.85233715506853,8.476993842279057,10.527639917576646,14.006605,168.5021891384689,-42.79268881736358
8896496473276288,45.018454118784746,8.841118346808315,26.59872287086046,14.52822,168.3556139767015,-42.40809135759696
9877806305711744,51.119088401381326,6.98488087033674,21.7013428989857,9.915004,175.9046134641225,-39.657190115404646
11378953210665088,53.47679994782251,8.0799308218616,13.331649614753019,14.172258,176.96131921984522,-37.21231974645389
12374732789345792,54.69530924220417,10.56996844248146,12.23236171296341,13.42642,175.75757811094076,-34.62467351469022
13419608136495488,53.83111812660465,11.396688515318997,10.254161606853724,8.166432,174.31825070281005,-34.65399736028976
13733179404400512,48.40694055611338,8.332286074156963,15.080380441318368,14.507406,172.15902885315222,-40.57197655117026
16442680997316096,52.35541817066144,11.702936905966942,30.0459998093607,12.017685,172.79806782019745,-35.45123065837553
16498244989914112,52.58708335162854,11.854413599949506,17.220007306182417,14.761507,172.8686924446813,-35.18466597306317
17421113202647552,49.143236559611005,12.768025981766076,12.98359150013776,10.4418955,169.04410109925945,-36.791291657655044
17768387078568960,50.249279888117826,12.97014361479743,12.944484093857561,14.054169,169.8806993285387,-35.925494437495345
18330336304017024,38.60018931515504,5.910467860923127,13.120142480147221,12.385693,163.74707128312966,-48.6299901774269
18575566052047360,39.373013331408366,7.074070593632972,10.864646367487142,12.584198,163.66065521866113,-47.237072381841934
21593450592382976,41.63532323548307,9.664401648941432,10.677891191298402,14.64533,164.06215234393508,-43.82540095820836
22864967070590080,36.291670953378585,8.551251121182935,11.870723068826393,9.194809,158.691088710231,-47.706893143486816
24295878374948480,36.07816425483144,10.155124266121714,16.726071984948874,14.583718,157.20746558491064,-46.44352956609915
26533453256938624,38.94818273455865,12.426320178448526,14.344393830233818,13.529216,158.91616349542278,-43.036615517248414
27360698317776640,44.38732619280261,10.788296530863727,61.06057551660075,11.885279,166.05939124138374,-41.28874208508377
27775450424210816,47.56433059668772,12.049837515689577,34.662912025445166,8.981363,168.15948090179637,-38.341128614643864
28574868392621952,43.5585914887362,12.172541207711923,13.491143968881843,13.386528,164.08887032929042,-40.68597717417159
28637334396938112,43.856790585209176,12.797839805502939,11.65513334777608,14.942688,163.9035302302516,-40.01083808742073
30323435478278528,49.61665106049,15.214430686662407,18.265741733115775,14.363592,167.50689556384725,-34.637552850110495
30398648945512960,49.178140054770196,15.656326124646728,15.658506873396828,8.600837,166.76830035221636,-34.57150611719484
30872916414127744,46.95731007173526,15.167454608611536,29.34135276885172,12.318769,165.1047576251925,-36.29949609019922
31091272551468800,47.48455570210223,15.414821645731296,12.17169403497272,14.19385,165.40758645413916,-35.78970129893697
31639688335539584,42.38966060287663,12.820459296794938,14.71230713476298,14.807619,162.36754056109953,-40.83545547615873
31776474454016128,42.8567256964858,13.38671493617222,22.201305319570594,10.456182,162.42202248160947,-40.11029132608368
33188041225670912,40.93682964396554,15.304348182488054,10.498813779524617,9.126544,159.01392660029455,-39.57189116249415
33607023875269248,41.35860375921777,15.893394043115114,14.286877429640732,11.663113,159.03988538640235,-38.85662965217722
35398295820372864,43.358915254728714,17.407883277761023,50.49442129453855,11.511135,159.99677606648578,-36.53433729714685
35433518847394560,43.73015502169925,17.734674058154475,12.526292380675429,6.9426813,160.1310408283554,-36.06493215834452
36551309857489280,55.966849075695116,11.575351766408621,14.14114611578373,12.458781,175.91925073890113,-33.027835608947285
36652911604373760,57.85574493752251,11.512284491490211,10.253009519375956,13.916659,177.46536160524798,-31.714828888320486
37949957367713280,56.456460904445194,13.246507111275113,17.94912922063471,13.612832,174.8816872364055,-31.527183146202916
38535825266420352,59.97117351482536,13.428194355765902,29.427383789668923,13.709113,177.42152607209485,-28.89788343953412
39026791568954112,61.59571140412359,14.402494384920557,17.276122522562055,7.199268,177.7812218501214,-27.071741768329765
42577797511791616,52.28163254492765,15.517694705080176,11.746449434614465,10.350435,169.58739830171166,-32.714422537240786
43656796377403776,56.97801068575886,16.757422704302424,30.98755600427789,11.525294,172.39534153768048,-28.706408421122784
44768853604881280,55.60232354970293,17.8713016140372,11.241431201826645,8.725521,170.4355136761305,-28.825487622436462
47055528553760768,61.629235544476444,18.196424099984533,17.682429576727927,14.28253,174.67240607432194,-24.510036314404275
48000730596272128,66.98692335283957,19.060695830933636,16.97797729222924,10.797335,177.5866603632831,-20.121701463460077
48458402310166144,63.877889166649666,18.759505195951842,14.064588333515541,13.654007,175.77489286076607,-22.54945489677258
48482454126911360,63.68892769220725,19.06383619142225,19.221921126191678,14.965482,175.40004666069296,-22.48113995461757
49761186151049728,59.59434006828112,18.150346589894667,18.979488855083943,14.527359,173.2447793820139,-25.94962839150335
50098014666283520,59.14882815723585,19.354084174878672,19.399034874367395,14.154238,171.9612251730896,-25.412169851803334
50851420649763200,58.83905562433439,19.380430440386935,13.332578250164666,8.739531,171.7127580178747,-25.601410912162763
52624073910834176,63.65002754598576,22.349840982145817,11.37834552896058,9.093495,172.7587579684015,-20.30122526057532
52798209065854848,63.197912787518135,22.390667138371487,21.811496339922304,14.442423,172.42355954914927,-20.5801740456735
53428401027681920,59.966473382980574,22.60358074982286,16.072271483392942,13.735072,170.0281276536475,-22.579494038000835
54240390362092416,51.52734467431672,15.718830680223586,12.81393261929144,12.664659,168.78346508945341,-33.04962831778741
56010947681911424,51.264096054009975,18.72090431906515,10.177928627971857,14.966273,166.24398370460696,-30.94282573508691
56179379118850816,50.47476134005453,18.611408128782184,11.323366889701989,14.792775,165.65474955423164,-31.506143159679397
56399315805048192,53.13269512010617,17.831526568752597,11.954622663818693,11.597094,168.47983126421443,-30.449827641155682
56805855932354816,52.98038705193705,18.747026939176774,18.725129782547658,13.500749,167.65142167675913,-29.8616219751197
58245258388825600,54.2097190108954,21.093972948522666,19.53760595229959,14.343266,166.87018208392178,-27.337068787227185
59289858858508544,50.329138201659305,19.353445778693782,23.972076614094238,12.602906,164.97946614522607,-31.019938566173856
64426575320796032,55.65409796794648,22.20823421523376,25.3421228423985,14.994504,167.1593689844845,-25.611751416055778
64597411939728128,54.099325967619265,22.556823790650224,14.509559716494579,14.3405075,165.70485520427147,-26.303165314428192
65389300831383040,58.86312229178461,22.76447777632679,16.67572388003914,13.996708,169.1180190093511,-23.17876615371729
65945791154458752,60.224873753088,23.901175572894353,10.397162590599061,13.348629,169.2230239711555,-21.49174950482752
66337182934062208,60.83399712867525,25.280534098716625,10.488336535007678,14.168594,168.60527328197588,-20.122097895163964
66381163398932480,59.776349870400274,25.291423336685092,18.09616042608522,11.406468,167.86794829640144,-20.783450223822467
66848249682187648,56.97626543891673,25.155446358960646,16.516921180882523,13.226914,165.97744297763938,-22.613706109168184
66892264508548864,58.046882432089944,25.162347138819527,25.606096459490097,6.641129,166.74417247052085,-21.95358164189863
67831758535526016,54.12030678092923,23.796827861959233,14.392395901759967,8.492252,164.82295715628453,-25.350340691437378
68553931516671488,54.87437762176911,24.968241159078286,62.65413168915791,11.595599,164.55785915192024,-24.01397317476775
68843068715951104,52.48127999541895,24.273034999370083,10.878477652824524,13.576484,163.20931860880566,-25.943223315514317
70010135885771904,57.27700356835156,26.077337933284774,18.41659485669023,14.297389,165.52671278280465,-21.748129654355605
70103250776646784,55.77718056953655,25.684948041315575,14.426048550318383,8.982405,164.71815798739078,-22.937897696952938
70408880650765440,57.968429765279396,26.40839499417582,17.072534805413675,9.925114,165.77992044646228,-21.085838766673145
71685070052269824,57.35582565224026,28.63514925476258,10.146636142198277,8.300581,163.75852070663058,-19.795073578347367
72058457327017984,33.783307481250354,9.667290978418656,11.810168509197297,12.348911,154.66371400073268,-47.980929133126196
72110752848798464,33.907070291795584,10.097499192629082,23.658991079194962,14.947986,154.51994188644102,-47.544345565151325
72206891396799232,34.444916943758834,10.463193210619462,10.643448316097002,8.542916,154.94856116753317,-46.97060896460337
74878601573027584,37.892723253875175,13.441367220408688,10.965914375171526,10.9255,156.99480654017304,-42.71117622949891
75780196812567296,34.81630466197265,14.586886548718471,17.724538995840593,13.054435,152.6700975638091,-43.15612628097382
76618368269956736,31.029656872342542,12.572667948546071,12.445020557269114,12.179292,149.20399420959245,-46.558249693352415
77524748103892992,31.703437407692434,14.753072849687252,12.41795326551054,10.067664,148.80711033242244,-44.298777212469716
77540278705629696,31.737987864563973,14.930865888835347,13.06914670841899,14.9682865,148.7502221245844,-44.122530048848546
80654301794062080,34.79564890825892,17.902266086380244,26.753356128942873,13.863311,150.66790334277243,-40.196817289455204
80724258221294720,34.35660960351225,18.17797631500831,11.006317105697583,13.543025,150.019506635633,-40.127906952826564
81238619209093888,40.07750666492959,15.586644721371002,10.239927856417086,11.647347,157.9090078576632,-39.77811121083648
81994606467687040,39.84684348812831,17.000727086851175,10.265671946605408,14.320613,156.7096680943966,-38.68919580719162
83185583719677568,39.56450895507593,18.457120878114015,10.214362888700629,14.298143,155.46958770717538,-37.57473458460157
83756951808944128,42.06300640672058,18.413660656959685,12.940302236320267,13.620646,158.0284486814936,-36.37407871212154
86248818819543296,38.252743778332686,19.1653355627967,18.851496650967537,11.412244,153.66601293722312,-37.57096003383141
86403373217751296,38.46957692478202,19.886230324460264,10.197698418609352,12.980327,153.45550559837545,-36.84065653341802
87111905382846976,34.508356544931765,19.981716890709368,10.605525098013123,11.371038,149.20209509108602,-38.43267974519851
87260408171863168,36.69651478168763,19.645568763536698,10.416328134243612,14.111788,151.7426417609031,-37.83445090141925
87878299347024128,39.48803135055127,20.121189724081482,11.12821618798722,13.481786,154.35262479330146,-36.169022864022935
88893526536539008,40.269056844315124,22.547362608013078,18.35957306095914,13.346679,153.66481521721516,-33.69968444212154
89648272549506176,39.43563735010225,23.231725403436503,19.644033882177734,11.620312,152.46039608060778,-33.47348787838766
89796053784284160,38.55020230493878,22.818702003735716,11.03217813126267,14.212919,151.83009302612356,-34.222230421768366
91887977735200000,28.063415590186448,17.93122958593144,20.572413092747777,10.809831,142.74257466457152,-42.58899025594557
93338027413789696,32.41779373175663,19.922870713886656,15.918583420960868,14.597405,146.92200727350618,-39.27681085572902
93734332636268672,28.95795627737223,19.00980316846685,11.23540081037771,13.149308,143.3542132991049,-41.294299308419276
93847788492322048,29.074612394768728,19.731423915414158,10.252956413558088,8.361083,143.17868911643805,-40.5764790245627
94181765149203072,31.607567139871676,20.552379101797662,21.951426608500196,9.598297,145.70862114438486,-38.97978309114835
95168336316958848,26.76644342285825,18.677526112325523,10.714598854516103,8.26501,140.84662890103672,-42.250924478432694
95353122989849856,27.15384474857079,19.309340250309173,26.984128974848876,13.775201,141.0701649393426,-41.539809375492915
1844263252553216,45.7248593179114,3.2987657831540993,12.270655422887383,13.398597,174.26141555941365,-46.05997523710297
3682023923676800,45.466169639224205,4.480997772771263,17.72074324198554,10.578298,172.82616085167146,-45.38152808734862
4862315295934208,41.11071856440412,3.459358736196474,10.45541099738651,11.721852,169.03420888333144,-49.02802097372482
5850333868501248,41.337421695841414,4.7114504498852,20.371766109641275,5.9799666,168.09223672397223,-47.91944658269379
6346041813693824,43.165709186489785,5.715947444180452,21.753055558678565,9.962042,169.2007561639239,-45.98253860691018
6393904929223168,43.041542393673595,6.064797740613206,13.641230994585593,14.549104,168.74223196238523,-45.795212409412905
6963383233077632,45.961700034802064,6.130449084390715,31.93352888220124,14.964418,171.7638510431026,-43.83482220511261
8198714610964864,43.298458016751106,6.949801573482348,12.316418965516691,11.528698,168.21604660666603,-44.951549203564205
8978818111241728,45.01335855341644,9.179412503243952,15.66703323539886,9.785456,168.0576539129567,-42.15144021992723
11023123760286592,50.404591022596954,8.342041669073788,20.172643855883198,12.800914,174.01328057996278,-39.199832888333326
13763720916250624,48.532352014475144,8.555128817236893,18.744918173989753,11.557231,172.07899712906715,-40.324310339414176
17667541246229760,50.94525604971511,13.079790655472104,12.230474922450771,11.853276,170.40945507092223,-35.38955652975678
17885107109654784,50.90459578515511,13.533480509364606,11.195033114794906,14.859624,170.00040927513945,-35.080082871748196
22053694992636288,41.856223813655184,10.32692547384169,16.35031090898261,12.905982,163.76244276997053,-43.16283513197573
24262652508347520,36.846129814421076,10.197421526921246,27.427690692534163,6.334228,158.1125547575602,-46.01790091598685
24522412129992704,35.81749735208867,10.69919275503024,13.32682835408562,14.62738,156.48988646237288,-46.10335733408088
24624494912622464,35.92001847860426,11.307467645007856,11.630889074447081,13.8682995,156.1793938995203,-45.52603988283963
24784984955103360,39.42579439848671,9.931215354511624,12.693028920943261,12.434838,161.36163323065566,-44.86600823917188
26259120810103552,37.23837335952837,12.003498510815758,10.65647266193185,7.9727345,157.2557673446116,-44.27291090701308
27487726270500608,45.34635851472114,11.39627539150134,15.142559464726524,11.197786,166.5316941182463,-40.22697493061798
27679556689867904,45.89666261267014,11.473264289803724,10.594226968479699,10.235695,167.01608522029062,-39.82787277855523
28999211160988416,44.354315095535604,12.854862857111746,23.90296799121708,13.207034,164.36373203424552,-39.67359993610551
29894763382439552,49.28408052717925,13.84358530018163,13.403545608763686,10.856508,168.29813051051144,-35.88875860658058
31087974016582912,47.70088347476045,15.372844872070331,11.912187976037142,8.417863,165.64054064730627,-35.69217932946203
32222944894628608,43.73236005474121,14.31176187714627,10.662603601172995,13.230498,162.61597862179335,-38.862857206910654
33439176553394048,42.65530547734171,15.708157330247525,42.844514459393,8.483034,160.49962827968832,-38.318841384440105
34023498264008576,45.71200234513058,15.750557414819298,17.398959454879357,13.342936,163.4805546512137,-36.56989011587458
34923409876154752,43.5743318533419,16.023883799987004,17.959939362492108,11.717107,161.19411060046542,-37.55649398982025
36547392847265536,55.75505304166684,11.530598211887854,12.089097068506739,11.097073,175.787262971435,-33.20905633891601
36880029474648704,56.97143291499235,11.606429810693262,10.006782449314553,14.710363,176.69231069918285,-32.289030043745
37141885040921216,57.36551349221299,12.912370474790407,10.201536374209105,9.547369,175.87960989052456,-31.116116659283225
37141885040921344,57.3645745005895,12.909128106577242,10.164793600214153,10.610313,175.8816376672214,-31.11900403757095
38453464973610496,59.64962162295746,13.104994105755837,16.3593968480099,8.847413,177.45778098171627,-29.34666577669105
40901282797553920,52.55096713199282,13.336433436164505,12.405721533880147,11.355492,171.59204004437623,-34.13822230225959
41067583931488640,53.449264247809566,14.08254615895846,11.469253833936193,12.984925,171.73499007718482,-32.99625146152381
41356897225249024,55.63302303629428,14.839092770664733,11.062072076366144,10.119538,172.8986611134482,-30.978884749065596
42017428834393472,51.044334112093736,14.394505410166621,32.72039782318509,12.851945,169.4230871766772,-34.3489499385562
42821240554865408,56.61569578536604,14.90248755123674,12.60358934186535,13.233993,173.6249793129475,-30.26097560755616
43317841853753600,56.09837893905875,16.496199217007245,22.61668743523057,13.397084,171.91999625638016,-29.484943768848233
46014084882651648,62.5605542973257,17.367674552901946,26.476449583719994,8.989485,176.00135529423991,-24.410226299400456
46106581298385280,63.032295738370316,17.626013239950193,23.316312552259124,13.566901,176.11808762963182,-23.902468420727587
48123085623867008,66.63607249520673,19.90537015974438,15.825494242864455,14.825043,176.6721459152395,-19.83160463003907
49102063289298944,64.58610989911898,20.36067421559666,27.575481207207222,10.005727,174.9604013425965,-20.9883788405443
49540871508667520,59.04377124871023,17.03329276553444,10.356025262496017,9.898279,173.73859479470335,-27.102030200880463
50427387118457984,60.065517618885764,19.409999779203414,20.784654277557593,14.678405,172.58386042734958,-24.7542181294393
51154679700663552,57.976318745584166,20.277960489134585,13.904055421587476,13.011422,170.3733133169762,-25.53583412228377
51832803496506240,62.17008722649051,19.991105434852454,12.124425415802758,14.458082,173.6124483468522,-22.916183382875115
53159295557464960,60.723451221708444,22.136339011135224,13.350017839377497,8.712178,170.92072471625985,-22.411465331169854
53789109561985664,61.221062873730034,23.09472442938047,10.16714268868348,12.616005,170.5295564379177,-21.41256717931463
54783480389559552,53.02604916661098,16.72767726466151,10.36434925290178,8.503141,169.25322044159734,-31.33776160443303
55286335158453760,49.553152251889784,16.632159858980586,10.553461337984572,14.2187805,166.34955493275422,-33.59082829391941
55510566811025408,48.72327488729872,17.009174105250516,11.05161185471216,10.9984455,165.3235507065525,-33.80176284436266
59633666695752960,48.82661168409211,20.23066593408776,10.717654128446785,10.333649,163.04896879362687,-31.211482608536087
59796596279472768,46.28610500684053,19.083034724554185,17.28973404516212,14.683471,161.59718723119332,-33.56479802968364
60225994225193984,46.20572983288365,20.51325974271259,13.864849984814777,12.21638,160.52790147041148,-32.4480026788512
60460087122986752,48.27225026862204,20.69642636720682,11.47697076474326,12.194917,162.23604706657753,-31.156532264174725
60460087122987008,48.271052666868506,20.69541706194475,11.419923901944685,13.917461,162.23571310674453,-31.15801285162948
62944841667483648,50.981408943120925,23.657717953047836,20.700550604125052,12.147665,162.44218925089228,-27.27988280707877
62947354224986240,51.054583587818286,23.771470852232262,48.33611005050289,10.865924,162.4223069076053,-27.149056492944826
64743269029603840,56.373931878452964,22.22154073534159,28.688533568557624,13.868805,167.69450032669704,-25.152922645019043
66144699680456320,61.14286168534015,25.146729145117472,37.773456596366515,13.818205,168.91660930090194,-20.019750666469125
67156181658120704,59.5975379517737,25.65044047178965,14.950432850552446,10.544592,167.47734191615933,-20.63695296202819
68421891338661376,53.813686262999624,24.303555651805166,11.841073113624553,9.676782,164.22444409806712,-25.145091294251348
70803605325398144,57.92632655959845,27.62294202140831,15.279672880541279,13.603407,164.87603513121215,-20.21339948400532
70923314653969408,57.666396954789,28.344376076162266,14.714168556811863,12.478961,164.1807293701599,-19.8308037117167
71292510040243840,54.000579129027884,27.1517653137941,10.824448960898888,14.902207,162.37114285864806,-22.84843245196544
71949365158910592,56.15124859501471,29.167066020815536,16.71490578003245,13.818281,162.54080644434904,-20.086011351630276
73345985442592000,32.946785318081375,11.759952447765288,12.558080353709858,13.884606,152.17202394527789,-46.49973052061896
74203982469858816,34.126686286501574,13.584959360471915,109.94998579551846,13.555757,152.47439317986914,-44.352482678725934
75498691771359744,35.537773326212125,13.972659173830845,14.65149975736221,12.723216,153.91209680666583,-43.37566554693122
75507178626724224,34.762748200329995,13.64408693133977,10.528616177851609,14.212083,153.203727001214,-44.01762447951974
75530921205894400,34.681093791895854,13.967021496279315,13.540457306399388,13.089645,152.89993212216496,-43.767333385690776
76598306478403072,31.26423176965251,12.439340699643017,11.719747507232618,13.030265,149.5871931916755,-46.58704588319244
76801235093128320,31.348568074741404,13.360409694424332,10.402001996564254,14.249848,149.15511603781874,-45.71209842288999
76971277144775296,30.01073510734121,13.580486466187704,30.727927988736525,12.770982,147.31194111272617,-46.01843962252253
77027798912399872,31.47049921273804,13.756474164924956,15.465109168821458,11.945477,149.08151189532444,-45.3019078724423
77216369452027776,31.90737350427632,13.91292965468426,26.429600690527938,11.615044,149.5404699907966,-44.986259469069516
78301175111915392,31.50473087678371,15.140249188095673,12.29533089079897,12.325186,148.346529710558,-44.02023556059283
78633502501312512,29.82251066663725,15.863229260096881,11.143771820915708,13.129431,145.8805499027945,-43.964232922516295
81151968244570112,39.1378064671755,15.174036589083627,20.469649163016037,13.5121565,157.18224929934362,-40.60453022513084
81218523057938560,40.30110018247218,15.441512538701602,14.51305631649643,10.727032,158.24686369573237,-39.78647388456184
82945061255798144,40.60751485949276,18.245566503618385,25.401211069889378,11.18573,156.6762594596014,-37.248887440508
83617657429602816,41.27421393363566,17.864639076817188,10.520565904880367,12.17128,157.6051571741475,-37.23920882918233
85787474907458816,36.856090133769726,18.121562507273783,27.0038428688018,11.703235,152.81114205766636,-39.117320975243956
86919967588509824,35.533321061727996,19.455504392713415,26.62843067173137,13.318316,150.60349092159208,-38.49435615666167
87368744426907136,36.446835202685754,20.279835933161426,15.911797322312937,7.66607,151.11668301543605,-37.37461932541382
87593452820255616,36.02365896424476,20.69295465880683,11.809001335929539,12.775808,150.4398382859463,-37.180326201838895
